Epoch;Training_Loss;Validation_Loss
54;0.06614682823419571;0.06831654161214828
55;0.06520736217498779;0.06720820814371109
56;0.06359614431858063;0.06529085338115692
57;0.06073278933763504;0.06142135709524155
58;0.056957170367240906;0.05608923360705376
59;0.05412755534052849;0.05314145237207413
60;0.05250832065939903;0.051639460027217865
61;0.05153447389602661;0.05071486905217171
62;0.05096731334924698;0.05010039731860161
63;0.05063069611787796;0.04967362433671951
64;0.050393909215927124;0.0493396632373333
65;0.05018533766269684;0.04903963580727577
66;0.04997409135103226;0.04874593764543533
67;0.04974937066435814;0.04844703525304794
68;0.04950835928320885;0.0481388159096241
69;0.049251314252614975;0.04782067984342575
70;0.048979148268699646;0.047493331134319305
71;0.048693280667066574;0.047158289700746536
72;0.048396576195955276;0.0468173548579216
73;0.048093993216753006;0.046472690999507904
74;0.047792498022317886;0.04612552747130394
75;0.04749944433569908;0.04577697813510895
76;0.04722026735544205;0.045429863035678864
77;0.04695761948823929;0.04508993774652481
78;0.04671143367886543;0.044765979051589966
79;0.04647517576813698;0.04446711018681526
80;0.04622231423854828;0.044193994253873825
81;0.045904092490673065;0.043974511325359344
82;0.04548792168498039;0.04389471933245659
83;0.045146793127059937;0.04380850866436958
84;0.04486431926488876;0.0438053123652935
85;0.04455060884356499;0.04377439618110657
86;0.044261783361434937;0.043678175657987595
87;0.043977320194244385;0.043512698262929916
88;0.04369473084807396;0.043290670961141586
89;0.04341697320342064;0.04303017258644104
90;0.043146029114723206;0.04275042936205864
91;0.04288139194250107;0.042470622807741165
92;0.04262034595012665;0.042205989360809326
93;0.042360108345746994;0.041969433426856995
94;0.04210052639245987;0.04177786037325859
95;0.041843004524707794;0.04164307937026024
96;0.04158986359834671;0.041568342596292496
97;0.04134457930922508;0.041555825620889664
98;0.04110993817448616;0.04160088300704956
99;0.04088783636689186;0.041684381663799286
100;0.04068101942539215;0.04178379476070404
101;0.04049494490027428;0.04188605025410652
102;0.040328968316316605;0.041986335068941116
103;0.04017825797200203;0.04208412021398544
104;0.04003915935754776;0.04217653349041939
105;0.03990538418292999;0.042259760200977325
106;0.03977074474096298;0.04233165085315704
107;0.03963480889797211;0.04239276796579361
108;0.03950090333819389;0.04244463890790939
109;0.03937520831823349;0.04248441383242607
110;0.03925958648324013;0.0425102561712265
111;0.03914877399802208;0.04252788797020912
112;0.0390385165810585;0.042542628943920135
113;0.038926929235458374;0.04255654662847519
114;0.03881340101361275;0.0425691194832325
115;0.0386977456510067;0.04257842153310776
116;0.03857913240790367;0.04258253797888756
117;0.03845793753862381;0.042579833418130875
118;0.038336362689733505;0.042569600045681
119;0.03821829333901405;0.042552243918180466
120;0.03810609132051468;0.0425291508436203
121;0.037999965250492096;0.04250182956457138
122;0.03789873793721199;0.042470913380384445
123;0.03780141845345497;0.042436715215444565
124;0.03770707547664642;0.042399294674396515
125;0.03761488199234009;0.04235869646072388
126;0.0375245064496994;0.042315028607845306
127;0.03743530064821243;0.042268432676792145
128;0.037347130477428436;0.04221879318356514
129;0.037259843200445175;0.04216610640287399
130;0.03717339411377907;0.04211040586233139
131;0.03708773851394653;0.04205165058374405
132;0.03700289875268936;0.04198981076478958
133;0.03691885992884636;0.04192478209733963
134;0.03683542087674141;0.041856564581394196
135;0.03675245866179466;0.041784774512052536
136;0.03666951507329941;0.04170922562479973
137;0.036585960537195206;0.04162941500544548
138;0.03650127351284027;0.04154488444328308
139;0.036414582282304764;0.041454847902059555
140;0.03632480278611183;0.04135874658823013
141;0.036230988800525665;0.041255850344896317
142;0.03613157197833061;0.04114564135670662
143;0.036025237292051315;0.04102815315127373
144;0.03591044619679451;0.04090399295091629
145;0.03578626736998558;0.0407743938267231
146;0.03565249592065811;0.040640939027071
147;0.03551016375422478;0.04050509259104729
148;0.03536086529493332;0.04036715254187584
149;0.03520657867193222;0.04022762551903725
150;0.03504876419901848;0.04008633643388748
151;0.03488888218998909;0.039943061769008636
152;0.034728094935417175;0.03979789838194847
153;0.034567609429359436;0.03965034708380699
154;0.034408506006002426;0.03950066119432449
155;0.034251779317855835;0.039348214864730835
156;0.034097690135240555;0.03919269144535065
157;0.03394582122564316;0.03903352469205856
158;0.033795032650232315;0.03887050226330757
159;0.033643897622823715;0.03870295733213425
160;0.033491652458906174;0.03853015974164009
161;0.03333842754364014;0.03835303708910942
162;0.03318536654114723;0.03817348927259445
163;0.033034633845090866;0.037994854152202606
164;0.03288888558745384;0.037820205092430115
165;0.03275000676512718;0.03765339404344559
166;0.032618436962366104;0.0374978668987751
167;0.03249308839440346;0.03735804557800293
168;0.03237247094511986;0.03723866865038872
169;0.032255277037620544;0.03714470937848091
170;0.03214128315448761;0.03708037734031677
171;0.03203044831752777;0.037048544734716415
172;0.031922996044158936;0.03705080598592758
173;0.03181850165128708;0.03708671033382416
174;0.03171609342098236;0.037153974175453186
175;0.03161506727337837;0.03724820539355278
176;0.03151550889015198;0.03736448287963867
177;0.031418535858392715;0.037496741861104965
178;0.031325213611125946;0.03764043003320694
179;0.031235970556735992;0.03779275342822075
180;0.031150219962000847;0.03795183449983597
181;0.03106728568673134;0.03811665624380112
182;0.030987245962023735;0.038287676870822906
183;0.030911508947610855;0.03846638649702072
184;0.030841045081615448;0.03865503519773483
185;0.030776066705584526;0.03885478153824806
186;0.030715536326169968;0.03906354308128357
187;0.03065827116370201;0.03927578777074814
188;0.030603716149926186;0.03948670253157616
189;0.030551936477422714;0.039692848920822144
190;0.03050304763019085;0.039892394095659256
191;0.03045731410384178;0.040083929896354675
192;0.03041476383805275;0.04026753082871437
193;0.03037538193166256;0.04044332355260849
194;0.030338849872350693;0.040610991418361664
195;0.03030487708747387;0.04077080637216568
196;0.030272917822003365;0.040922511368989944
197;0.030242593958973885;0.04106550291180611
198;0.03021339327096939;0.04119965806603432
199;0.030184967443346977;0.04132495075464249
200;0.03015703335404396;0.041440967470407486
201;0.03012930601835251;0.04154801368713379
202;0.03010161779820919;0.04164612665772438
203;0.030073780566453934;0.04173580929636955
204;0.030045652762055397;0.04181747883558273
205;0.030017131939530373;0.041891567409038544
206;0.029988102614879608;0.04195862635970116
207;0.029958460479974747;0.042019136250019073
208;0.029928119853138924;0.04207385331392288
209;0.02989695407450199;0.04212287813425064
210;0.02986493892967701;0.042166780680418015
211;0.029831962659955025;0.042205892503261566
212;0.02979801408946514;0.04224051907658577
213;0.02976301498711109;0.04227069765329361
214;0.02972693182528019;0.04229683801531792
215;0.029689770191907883;0.04231911897659302
216;0.02965148538351059;0.04233754798769951
217;0.02961202710866928;0.042352344840765
218;0.029571427032351494;0.04236312955617905
219;0.029529714956879616;0.04237046465277672
220;0.029486889019608498;0.04237411543726921
221;0.029442958533763885;0.04237356036901474
222;0.029397932812571526;0.042369160801172256
223;0.029351823031902313;0.042360253632068634
224;0.02930464968085289;0.042346760630607605
225;0.02925647608935833;0.04232816770672798
226;0.029207181185483932;0.042303647845983505
227;0.029156917706131935;0.04227293282747269
228;0.02910556271672249;0.042235396802425385
229;0.029053090140223503;0.04219019040465355
230;0.028999540954828262;0.042136721312999725
231;0.028944913297891617;0.04207466542720795
232;0.02888919971883297;0.042003877460956573
233;0.028832552954554558;0.041924260556697845
234;0.028775157406926155;0.0418362095952034
235;0.028717249631881714;0.04173987731337547
236;0.028659161180257797;0.04163516312837601
237;0.02860112674534321;0.04152197390794754
238;0.028543133288621902;0.04139913246035576
239;0.028485054150223732;0.041266608983278275
240;0.02842668443918228;0.04112447425723076
241;0.02836792916059494;0.04097374528646469
242;0.028308743610978127;0.04081474989652634
243;0.028249019756913185;0.04064738377928734
244;0.028188766911625862;0.04047125577926636
245;0.028127500787377357;0.04028596729040146
246;0.02806418389081955;0.04009055346250534
247;0.02799752540886402;0.039885394275188446
248;0.027926966547966003;0.03967123478651047
249;0.027853256091475487;0.03945118561387062
250;0.027777312323451042;0.039226729422807693
