Epoch;Training_Loss;Validation_Loss
96;0.005375566892325878;0.004333212040364742
97;0.004777553025633097;0.003586128819733858
98;0.0043092891573905945;0.00383363151922822
99;0.004754488356411457;0.0045440951362252235
100;0.0046399617567658424;0.004514974541962147
101;0.004456884227693081;0.004652835428714752
102;0.004580136854201555;0.004991821479052305
103;0.004589616786688566;0.005102108232676983
104;0.004495369270443916;0.005104480776935816
105;0.004436830058693886;0.0049422853626310825
106;0.004492657724767923;0.004399140831083059
107;0.004351300187408924;0.003947220277041197
108;0.004317573271691799;0.003792390925809741
109;0.004207621794193983;0.004238397814333439
110;0.004156206268817186;0.00489787245169282
111;0.004133956506848335;0.005451359320431948
112;0.004223291762173176;0.005052444990724325
113;0.003931661602109671;0.0057410201989114285
114;0.0043946728110313416;0.0044728838838636875
115;0.0036612930707633495;0.006155656650662422
116;0.00426038121804595;0.005217527039349079
117;0.003809299087151885;0.005718019790947437
118;0.0039841183461248875;0.004824057687073946
119;0.003709465963765979;0.004345393273979425
120;0.0039723957888782024;0.0038986369036138058
121;0.0036646889057010412;0.00573988351970911
122;0.003907676320523024;0.00485461950302124
123;0.0037697465158998966;0.004389138426631689
124;0.0037545072846114635;0.004186149686574936
125;0.003760643070563674;0.0044905501417815685
126;0.003611970227211714;0.004181426949799061
127;0.003759915241971612;0.0043682437390089035
128;0.0035930760204792023;0.004267034120857716
129;0.0036909086629748344;0.004355673212558031
130;0.0035494870971888304;0.004224317613989115
131;0.003599925898015499;0.004349877592176199
132;0.0035869968123733997;0.0042591881938278675
133;0.0035299533046782017;0.004184612073004246
134;0.0036004139110445976;0.004378537647426128
135;0.00350839551538229;0.003977757412940264
136;0.0035863525699824095;0.004366591572761536
137;0.003456927603110671;0.0037216395139694214
138;0.003604842582717538;0.0038976743817329407
139;0.003319827374070883;0.003860884578898549
140;0.0036661794874817133;0.003068007528781891
141;0.004100644029676914;0.003123538102954626
142;0.0030277762562036514;0.0033964761532843113
143;0.003396326908841729;0.0038488227874040604
144;0.003303112694993615;0.0028005049098283052
145;0.0033142901957035065;0.0034981295466423035
146;0.003296422539278865;0.003256160067394376
147;0.0038284589536488056;0.0027946806512773037
148;0.003175975987687707;0.00303063727915287
149;0.0035042983945459127;0.002881060354411602
150;0.0032653100788593292;0.0031934380531311035
151;0.004447781480848789;0.0028532559517771006
152;0.003129031276330352;0.0032394365407526493
153;0.0039896233938634396;0.0029814490117132664
154;0.0034892670810222626;0.003386191325262189
155;0.0039932806976139545;0.0028821174055337906
156;0.0033071646466851234;0.0031278289388865232
157;0.0041574593633413315;0.0029109232127666473
158;0.0032341000624001026;0.003147230949252844
159;0.004129753448069096;0.0029212082736194134
160;0.0032714447006583214;0.003101781476289034
161;0.004145070444792509;0.002920625265687704
162;0.0032496044877916574;0.0031125142704695463
163;0.004113379865884781;0.002919818740338087
164;0.003273843787610531;0.0030629332177340984
165;0.004043850116431713;0.002905689412727952
166;0.0032906534615904093;0.0029974053613841534
167;0.003976079635322094;0.0028909584507346153
168;0.0032862809021025896;0.00295052002184093
169;0.003986697178333998;0.002893107710406184
170;0.003244616324082017;0.0029319929890334606
171;0.004070064518600702;0.002926894696429372
172;0.0031880377791821957;0.0029006588738411665
173;0.004204555880278349;0.0030009744223207235
174;0.0031228356529027224;0.002807480748742819
175;0.0043548219837248325;0.0031626566778868437
176;0.0030706808902323246;0.0027427871245890856
177;0.004322337452322245;0.003250621724873781
178;0.0030855012591928244;0.002692580223083496
179;0.0042706807143986225;0.003335320856422186
180;0.003078362438827753;0.00270929210819304
181;0.0042408183217048645;0.0033402119297534227
182;0.003075898392125964;0.0027270528953522444
183;0.004203242249786854;0.0033779540099203587
184;0.003020308446139097;0.0027682986110448837
185;0.004277102183550596;0.0035158246755599976
186;0.002889564959332347;0.0031119808554649353
187;0.0042791408486664295;0.0035791092086583376
188;0.0030534006655216217;0.0034929588437080383
189;0.002853261074051261;0.0038666478358209133
190;0.004041146021336317;0.002417494310066104
191;0.0031147904228419065;0.0032380446791648865
192;0.0029460382647812366;0.003296437207609415
193;0.0031038341112434864;0.0031725168228149414
194;0.0029873191379010677;0.002521342132240534
195;0.0046169147826731205;0.0028764742892235518
196;0.0029915408231317997;0.0029727178625762463
197;0.0030070017091929913;0.002766645047813654
198;0.003142884001135826;0.002643219195306301
199;0.0032119499519467354;0.002796898828819394
200;0.0030250188428908587;0.003942388109862804
201;0.0034194779582321644;0.004368401598185301
202;0.0028277714736759663;0.002457850379869342
203;0.0038878086488693953;0.004279700107872486
204;0.0027732588350772858;0.0025022458285093307
205;0.003330425126478076;0.003069274825975299
206;0.002667616121470928;0.0025931629352271557
207;0.0030987004283815622;0.002768383827060461
208;0.003086844692006707;0.0028758959379047155
209;0.0032302173785865307;0.004028781782835722
210;0.002800202928483486;0.0030864831060171127
211;0.0031464053317904472;0.002165032783523202
212;0.002865537302568555;0.002271594712510705
213;0.002716862130910158;0.002204441698268056
214;0.0035329917445778847;0.004263072274625301
215;0.0026219601277261972;0.002667325083166361
216;0.002422560239210725;0.0021018679253757
217;0.003228046465665102;0.0024445538874715567
218;0.0023515576031059027;0.002087557688355446
219;0.003401813330128789;0.002871468663215637
220;0.002460155636072159;0.002503403928130865
221;0.002548441058024764;0.001935660606250167
222;0.003929560538381338;0.0021695317700505257
223;0.002258557127788663;0.0018651105929166079
224;0.0037116699386388063;0.0022852502297610044
225;0.0023949723690748215;0.0018760443199425936
226;0.0037357329856604338;0.002193533582612872
227;0.0021525949705392122;0.0020481091924011707
228;0.0037982927169650793;0.0020735645666718483
229;0.002434732625260949;0.002197426976636052
230;0.0029464613180607557;0.002653745701536536
231;0.002948166336864233;0.003377369837835431
232;0.002902750391513109;0.0030846758745610714
233;0.00279874331317842;0.00224493071436882
234;0.002806638367474079;0.0019902908243238926
235;0.0028431613463908434;0.0022429549135267735
236;0.00295986863784492;0.0036713897716253996
237;0.0027134157717227936;0.0019706864841282368
238;0.0026539009995758533;0.0018460445571690798
239;0.0032404044177383184;0.0037281829863786697
240;0.00253490312024951;0.0019394003320485353
241;0.002798796398565173;0.001787996618077159
242;0.003154036356136203;0.0047944216057658195
243;0.0025778254494071007;0.0018484180327504873
244;0.002510953228920698;0.0019663278944790363
245;0.0029347138479351997;0.0032024465035647154
246;0.0026504164561629295;0.002982276026159525
247;0.002963494509458542;0.004078207071870565
248;0.00276591582223773;0.0026324912905693054
249;0.0024808268062770367;0.002667877124622464
250;0.00285342731513083;0.0034076336305588484
